latitude,longitude,elevation
46.369461,14.035378,886.0
46.36944,14.035434,886.4
46.369425,14.035489,887.6
46.369402,14.035546,888.8
46.369374,14.035605,890.1
46.36935,14.035676,891.5
46.369317,14.03576,893.2
46.369301,14.03587,895.4
46.369276,14.035991,897.8
46.369246,14.036105,899.8
46.369201,14.036232,902.0
46.369151,14.036355,903.5
46.369117,14.036447,904.5
46.369116,14.036526,905.7
46.36913,14.036591,906.9
46.369136,14.036682,908.4
46.369146,14.036791,910.2
46.369146,14.036879,911.5
46.369148,14.036984,913.2
46.369132,14.037033,913.7
46.36901,14.03713,913.4
46.368916,14.03716,912.5
46.368861,14.037218,912.6
46.368836,14.03725,912.8
46.36889,14.037286,914.0
46.368891,14.037297,914.2
46.368864,14.037313,914.1
46.36887,14.037301,914.0
46.368869,14.037334,914.5
46.368859,14.037329,914.2
46.368869,14.037343,914.6
46.36888,14.037415,915.8
46.368885,14.037458,916.5
46.368881,14.037534,917.6
46.368877,14.037587,918.3
46.368846,14.037616,918.4
46.368819,14.037649,918.6
46.368805,14.037656,918.5
46.368777,14.037704,919.0
46.368763,14.03775,919.5
46.36876,14.037782,920.0
46.368751,14.037797,920.1
46.368743,14.037816,920.6
46.36874,14.03786,921.3
46.36873,14.037909,922.3
46.368742,14.037954,923.1
46.368757,14.037985,923.8
46.368787,14.037994,924.3
46.368805,14.038029,925.3
46.368825,14.038075,926.6
46.36886,14.038126,928.2
46.368881,14.038154,929.0
46.368884,14.038193,930.0
46.368896,14.038268,931.9
46.368897,14.038281,932.2
46.368905,14.038289,932.5
46.368923,14.038302,932.9
46.368924,14.038328,933.5
46.368928,14.038332,933.6
46.368947,14.038356,934.3
46.368941,14.038363,934.5
46.368952,14.038363,934.5
46.368971,14.03838,935.1
46.368984,14.038426,936.2
46.368995,14.038461,937.1
46.369009,14.038489,937.8
46.36903,14.038518,938.6
46.369039,14.038552,939.5
46.36906,14.038562,939.8
46.369057,14.038559,939.7
46.369054,14.038559,939.7
46.369075,14.038584,940.4
46.369087,14.038591,940.6
46.369111,14.038617,941.3
46.369123,14.038672,942.6
46.369126,14.038685,942.9
46.369144,14.038738,944.2
46.36916,14.038769,945.0
46.36915,14.038782,945.3
46.36914,14.038788,945.4
46.369127,14.038804,945.8
46.369128,14.038846,947.0
46.369152,14.038897,948.4
46.369162,14.038957,950.1
46.369191,14.039009,951.5
46.369198,14.039045,952.5
46.369205,14.039083,953.5
46.369206,14.039127,954.7
46.369224,14.039147,955.2
46.369243,14.03921,956.8
46.369252,14.039251,957.9
46.369277,14.039331,959.9
46.3693,14.039373,961.0
46.369315,14.039409,961.8
46.369325,14.039449,962.8
46.369329,14.039496,964.0
46.369325,14.039539,965.1
46.369353,14.039589,966.2
46.369352,14.039634,967.3
46.369344,14.039647,967.6
46.369332,14.03967,968.3
46.369317,14.03969,968.8
46.36934,14.039739,969.8
46.369377,14.039789,970.7
46.369366,14.039829,971.7
46.369307,14.039852,972.8
46.369266,14.039872,973.6
46.36924,14.039904,974.6
46.369228,14.039953,975.9
46.369157,14.040022,978.4
46.36916,14.040076,979.8
46.369151,14.04013,981.3
46.369145,14.040159,982.1
46.369114,14.040186,983.2
46.3691,14.040218,984.2
46.369072,14.040257,985.7
46.369037,14.040265,986.4
46.369012,14.040258,986.5
46.368987,14.040241,986.4
46.368975,14.040199,985.3
46.368957,14.040168,984.7
46.368915,14.040093,983.0
46.368872,14.040046,982.1
46.368825,14.040016,981.7
46.368786,14.039996,981.5
46.368754,14.039978,981.3
46.368723,14.039968,981.5
46.368678,14.039979,982.6
46.36863,14.039981,983.4
46.368595,14.040001,984.6
46.368556,14.040024,986.0
46.368521,14.040047,987.3
46.368487,14.04007,988.7
46.36844,14.040076,989.6
46.368405,14.0401,991.0
46.368363,14.04012,992.4
46.36832,14.040131,993.5
46.368276,14.040134,994.3
46.368253,14.040123,994.4
46.368237,14.040143,995.3
46.368227,14.040198,997.3
46.368178,14.0402,998.2
46.368204,14.040208,998.0
46.368198,14.040216,998.4
46.368197,14.040201,997.9
46.36821,14.040193,997.4
46.36817,14.040163,997.1
46.368124,14.040186,998.7
46.368071,14.040237,1001.3
46.36805,14.040261,1002.4
46.368012,14.040335,1005.6
46.367991,14.040374,1007.2
46.367961,14.0404,1008.6
46.367936,14.040434,1009.9
46.367916,14.040469,1010.7
46.367891,14.040497,1012.2
46.367871,14.040525,1013.4
46.367845,14.040532,1014.6
46.367818,14.040561,1016.1
46.367798,14.040597,1017.3
46.367777,14.040618,1018.5
46.367746,14.04064,1020.0
46.36772,14.040674,1021.4
46.367694,14.040703,1022.7
46.367662,14.040724,1024.2
46.367626,14.040734,1025.8
46.367588,14.040754,1027.4
46.367562,14.04078,1028.7
46.367537,14.040809,1029.9
46.367525,14.040838,1030.6
46.367503,14.040843,1031.5
46.367475,14.040857,1032.6
46.367456,14.040878,1033.5
46.367425,14.040909,1034.8
46.367374,14.040897,1036.7
46.367342,14.040895,1037.9
46.367314,14.040887,1038.9
46.367289,14.040882,1039.8
46.367262,14.040878,1040.8
46.367251,14.040876,1041.2
46.367252,14.040891,1041.2
46.367241,14.040892,1041.6
46.367219,14.040902,1042.5
46.367199,14.040911,1043.3
46.367162,14.040888,1044.6
46.367144,14.040872,1045.3
46.367096,14.040859,1047.0
46.367057,14.040852,1048.5
46.36703,14.040836,1049.4
46.366999,14.040804,1050.5
46.366964,14.040783,1051.7
46.366945,14.04076,1052.4
46.36691,14.040743,1053.6
46.366891,14.040735,1054.3
46.366877,14.040728,1054.8
46.366849,14.040736,1055.8
46.366823,14.040722,1056.8
46.3668,14.040711,1057.6
46.366777,14.0407,1058.5
46.366752,14.040681,1059.4
46.366737,14.040669,1060.0
46.366704,14.040656,1061.2
46.366666,14.040651,1062.6
46.366639,14.040652,1063.6
46.366614,14.040651,1064.5
46.366583,14.040653,1065.6
46.366551,14.040655,1066.8
46.366532,14.040648,1067.5
46.36653,14.040644,1067.6
46.366534,14.040642,1067.5
46.366532,14.040642,1067.5
46.366502,14.040644,1068.6
46.366466,14.040645,1070.0
46.366431,14.04064,1071.3
46.366395,14.040649,1072.6
46.366377,14.040678,1073.1
46.366344,14.040688,1074.3
46.366309,14.040702,1075.5
46.366281,14.040702,1076.5
46.36625,14.040701,1077.6
46.366219,14.040693,1078.0
46.366199,14.040692,1078.1
46.366175,14.040687,1078.4
46.366138,14.040675,1078.8
46.366113,14.040662,1079.1
46.366086,14.040643,1079.4
46.366041,14.040604,1080.1
46.365982,14.040566,1080.8
46.365901,14.040537,1081.7
46.365875,14.040515,1082.1
46.365778,14.040475,1083.2
46.36574,14.040468,1083.6
46.365693,14.040462,1084.1
46.365629,14.040454,1084.7
46.365594,14.040452,1085.1
46.36556,14.040419,1085.6
46.365525,14.040388,1085.4
46.365493,14.040383,1085.6
46.365454,14.040362,1085.6
46.365426,14.040328,1085.2
46.36539,14.040302,1084.6
46.365361,14.040272,1083.8
46.365344,14.040257,1083.3
46.365303,14.040243,1082.7
46.365269,14.040225,1082.1
46.365241,14.040209,1081.5
46.365212,14.040207,1081.2
46.365216,14.040231,1081.7
46.36522,14.040259,1082.3
46.365223,14.040292,1083.0
46.365225,14.040323,1083.7
46.365221,14.040356,1084.3
46.365227,14.040382,1084.9
46.365225,14.040414,1085.6
46.365219,14.04045,1085.3
46.365212,14.040492,1084.9
46.365206,14.040533,1084.6
46.365206,14.040579,1084.2
46.365203,14.040617,1083.9
46.365213,14.040649,1083.7
46.365205,14.040678,1083.4
46.365192,14.040704,1083.1
46.365192,14.040709,1083.1
46.365193,14.040711,1083.1
46.365193,14.040713,1083.0
46.3652,14.040719,1083.1
46.365201,14.040723,1083.0
46.365208,14.04072,1083.1
46.36521,14.040722,1083.1
46.365213,14.040726,1083.1
46.365217,14.040734,1083.1
46.365236,14.040717,1083.4
46.365246,14.040711,1083.6
46.365228,14.040729,1083.3
46.365214,14.040729,1083.1
46.365217,14.040722,1083.2
46.365208,14.040738,1083.0
46.365207,14.040739,1083.0
46.36521,14.040734,1083.0
46.365206,14.040727,1083.1
46.3652,14.040729,1083.0
46.365204,14.04073,1083.0
46.365205,14.040721,1083.1
46.365198,14.04071,1083.1
46.365199,14.040708,1083.1
46.365204,14.040709,1083.2
46.365203,14.040716,1083.1
